;LAP Aft Skirt Plenum: Mass(lbm),Temperature(R),Pressure(psia)
#I=0,694,1; vent_c1d7a_las.vsm C:\0_afc_work\LAP_AFT_Skirt_Ascent_Reentry_Venting_Thermal_Analysis_using_VISIM\VISSIM\vent_c1d7a_las.vsm @ Sat Oct 27 16:26:55 2018
23.999	333.36	458	12.854	3680.6	12.847	0.0066687	0.0066687	0
24.999	330.15	458	12.73	3942.8	12.723	0.0074422	0.0074422	0
25.999	326.82	458	12.602	4216.7	12.594	0.0080228	0.0080228	0
27	323.37	458	12.469	4503.5	12.46	0.0087953	0.0087953	0
28	319.8	458	12.331	4803.7	12.321	0.0096315	0.0096315	0
29	316.09	458	12.188	5117.4	12.177	0.010535	0.010535	0
30	312.27	458	12.04	5444.7	12.029	0.011511	0.011511	0
31	308.32	458	11.888	5786	11.876	0.012429	0.012429	0
32	304.25	458	11.731	6141.4	11.718	0.013372	0.013372	0
33	300.06	458	11.57	6511.1	11.555	0.014389	0.014389	0
34	295.76	458	11.404	6895.4	11.388	0.015478	0.015478	0
35	291.35	458	11.234	7294.5	11.217	0.01664	0.01664	0
36	286.83	458	11.06	7708.6	11.042	0.017885	0.017885	0
37	282.21	458	10.881	8137.9	10.862	0.019216	0.019216	0
38	277.48	458	10.699	8582.8	10.679	0.02063	0.02063	0
39	272.66	458	10.513	9043.3	10.491	0.022133	0.022133	0
40	267.75	458	10.324	9519.7	10.3	0.023725	0.023725	0
41	262.75	458	10.131	10012	10.106	0.02527	0.02527	0
42	257.66	458	9.9348	10521	9.908	0.026838	0.026838	0
43	252.49	458	9.7354	11047	9.707	0.028494	0.028494	0
44	247.24	458	9.5332	11590	9.503	0.030252	0.030252	0
45	241.93	458	9.3283	12149	9.2962	0.032098	0.032098	0
46	236.55	458	9.121	12726	9.087	0.034024	0.034024	0
47	231.12	458	8.9114	13320	8.8754	0.036014	0.036014	0
48	225.63	458	8.6999	13932	8.6618	0.038071	0.038071	0
49	220.1	458	8.4867	14561	8.4465	0.040179	0.040179	0
50	214.53	458	8.2721	15208	8.2297	0.042338	0.042338	0
51	208.98	458	8.058	15873	8.0117	0.046307	0.046307	0
52	203.45	458	7.8446	16555	7.7928	0.051838	0.051838	0
53	197.91	458	7.6312	17255	7.5733	0.057951	0.057951	0
54	192.38	458	7.4178	17973	7.3534	0.064454	0.064454	0
55	186.85	458	7.2047	18709	7.1334	0.071289	0.071289	0
56	181.34	458	6.9921	19463	6.9137	0.078418	0.078418	0
57	175.85	458	6.7803	20234	6.6945	0.0858	0.0858	0
58	170.38	458	6.5695	21023	6.4761	0.093395	0.093395	0
59	164.95	458	6.36	21830	6.2589	0.10116	0.10116	0
60	159.55	458	6.1521	22655	6.043	0.10904	0.10904	0
61	154.05	458	5.9398	23497	5.8289	0.11096	0.11096	0
62	148.45	458.01	5.724	24357	5.6166	0.10733	0.10733	0
63	142.85	458.02	5.5085	25233	5.4067	0.10181	0.10181	0
64	137.3	458.05	5.2947	26127	5.1992	0.095493	0.095493	0
64.999	131.81	458.09	5.0832	27039	4.9945	0.088779	0.088779	0
65.999	126.38	458.14	4.8744	27967	4.7927	0.08168	0.08168	0
66.999	121.02	458.21	4.6685	28911	4.5942	0.074313	0.074313	0
67.999	115.75	458.29	4.4658	29873	4.399	0.066844	0.066844	0
68.999	110.56	458.4	4.2666	30851	4.2074	0.059173	0.059173	0
69.999	105.46	458.52	4.0711	31845	4.0196	0.051427	0.051427	0
70.999	100.49	458.67	3.8804	32857	3.8358	0.044652	0.044652	0
71.999	95.652	458.84	3.6949	33884	3.656	0.038921	0.038921	0
72.999	90.934	459.02	3.514	34927	3.4804	0.033601	0.033601	0
73.999	86.335	459.21	3.3377	35988	3.3092	0.02854	0.02854	0
74.999	81.858	459.42	3.1661	37064	3.1429	0.02314	0.02314	0
75.999	77.546	459.63	3.0007	38156	2.9827	0.017968	0.017968	0
76.999	73.411	459.86	2.8421	39266	2.8284	0.0137	0.0137	0
77.999	69.44	460.11	2.6898	40392	2.6799	0.0098793	0.0098793	0
78.999	65.626	460.38	2.5436	41535	2.5372	0.0063638	0.0063638	0
79.999	61.965	460.66	2.4031	42696	2.4	0.0031053	0.0031053	0
80.999	58.451	460.96	2.2683	43874	2.2684	-0.00011375	0	-0.00011375
81.999	55.079	461.27	2.1389	45071	2.1422	-0.0032718	0	-0.0032718
82.999	51.85	461.59	2.0149	46286	2.0212	-0.0062825	0	-0.0062825
83.999	48.76	461.92	1.8962	47519	1.9054	-0.0091668	0	-0.0091668
84.999	45.808	462.25	1.7827	48771	1.7946	-0.011907	0	-0.011907
85.999	43.19	462.58	1.682	50043	1.6887	-0.0067261	0	-0.0067261
86.999	40.959	462.9	1.5962	51333	1.5876	0.0086066	0.0086066	0
87.999	38.966	463.21	1.5195	52643	1.4911	0.028376	0.028376	0
88.999	37.127	463.51	1.4488	53974	1.3992	0.049538	0.049538	0
89.999	35.402	463.79	1.3823	55325	1.3117	0.070588	0.070588	0
90.999	33.689	464.07	1.3162	56696	1.2285	0.087675	0.087675	0
91.999	31.972	464.33	1.2498	58088	1.1494	0.10041	0.10041	0
92.999	30.305	464.58	1.1853	59501	1.0743	0.11093	0.11093	0
93.999	28.705	464.82	1.1233	60935	1.0032	0.1201	0.1201	0
94.999	27.178	465.03	1.064	62392	0.93575	0.12829	0.12829	0
95.999	25.668	465.24	1.0054	63869	0.87197	0.1334	0.1334	0
96.999	24.167	465.44	0.94697	65369	0.81169	0.13527	0.13527	0
97.999	22.712	465.62	0.89031	66892	0.75478	0.13553	0.13553	0
98.999	21.319	465.79	0.83602	68436	0.70124	0.13478	0.13478	0
99.999	19.995	465.95	0.78434	70004	0.6509	0.13344	0.13344	0
101	18.747	466.09	0.73563	71595	0.60361	0.13202	0.13202	0
102	17.577	466.23	0.68991	73209	0.55926	0.13066	0.13066	0
103	16.477	466.36	0.6469	74845	0.51769	0.12921	0.12921	0
104	15.44	466.48	0.60636	76507	0.47875	0.12761	0.12761	0
105	14.463	466.59	0.56813	78191	0.44234	0.12579	0.12579	0
106	13.549	466.7	0.53235	79900	0.40833	0.12402	0.12402	0
107	12.696	466.79	0.49895	81633	0.37657	0.12238	0.12238	0
108	11.897	466.87	0.46762	83390	0.34697	0.12066	0.12066	0
109	11.147	466.94	0.43818	85171	0.31939	0.11879	0.11879	0
110	10.441	467	0.41048	86978	0.29373	0.11675	0.11675	0
111	9.7691	467.06	0.38413	88809	0.26989	0.11424	0.11424	0
112	9.1289	467.11	0.35899	90665	0.24775	0.11124	0.11124	0
113	8.5224	467.15	0.33518	92547	0.22721	0.10796	0.10796	0
114	7.95	467.19	0.31269	94454	0.20818	0.10451	0.10451	0
115	7.4112	467.23	0.29152	96386	0.19058	0.10094	0.10094	0
116	6.8996	467.25	0.27141	98345	0.17429	0.09712	0.09712	0
117	6.4129	467.27	0.25227	1.0033e+005	0.15925	0.093021	0.093021	0
118	5.9533	467.28	0.2342	1.0234e+005	0.14538	0.088819	0.088819	0
119	5.5211	467.29	0.2172	1.0438e+005	0.13258	0.084615	0.084615	0
120	5.1158	467.3	0.20126	1.0644e+005	0.12081	0.080447	0.080447	0
121	4.7312	467.31	0.18614	1.0853e+005	0.11003	0.076103	0.076103	0
122	4.3653	467.32	0.17174	1.1064e+005	0.10016	0.07158	0.07158	0
123	4.0212	467.33	0.15821	1.1279e+005	0.091145	0.067061	0.067061	0
124	3.7	467.33	0.14557	1.1495e+005	0.082921	0.062653	0.062653	0
125	3.4019	467.34	0.13384	1.1713e+005	0.075441	0.058404	0.058404	0
126	3.1233	467.34	0.12289	1.1933e+005	0.068644	0.054242	0.054242	0
127	2.8629	467.34	0.11264	1.2153e+005	0.06249	0.05015	0.05015	0
128	2.6219	467.35	0.10316	1.2372e+005	0.056939	0.046221	0.046221	0
129	2.4007	467.35	0.094454	1.2591e+005	0.051936	0.042518	0.042518	0
130	2.1981	467.35	0.086483	1.2809e+005	0.047428	0.039054	0.039054	0
131	2.0108	467.35	0.079114	1.3025e+005	0.043372	0.035743	0.035743	0
132	1.8078	467.35	0.071128	1.3239e+005	0.03973	0.031398	0.031398	0
133	1.6002	467.35	0.062961	1.3449e+005	0.036466	0.026494	0.026494	0
134	1.4029	467.35	0.055198	1.3656e+005	0.033537	0.021661	0.021661	0
135	1.2218	467.35	0.048073	1.386e+005	0.030902	0.017172	0.017172	0
136	1.0702	467.35	0.042106	1.406e+005	0.028526	0.01358	0.01358	0
137	0.96273	467.35	0.037878	1.4257e+005	0.026382	0.011497	0.011497	0
138	0.90504	467.35	0.035609	1.4452e+005	0.02443	0.011179	0.011179	0
139	0.90153	468.97	0.035594	1.465e+005	0.022606	0.012988	0.012988	0
140	0.9022	469.44	0.035656	1.4859e+005	0.020845	0.014811	0.014811	0
141	0.80274	469.44	0.031725	1.5074e+005	0.019183	0.012543	0.012543	0
142	0.69454	469.44	0.027449	1.5291e+005	0.017654	0.0097952	0.0097952	0
143	0.60267	469.44	0.023818	1.5507e+005	0.016259	0.0075589	0.0075589	0
144	0.52476	469.44	0.020739	1.5723e+005	0.014982	0.0057578	0.0057578	0
145	0.45888	469.44	0.018136	1.5938e+005	0.013807	0.004329	0.004329	0
146	0.40327	469.44	0.015938	1.6154e+005	0.012726	0.0032121	0.0032121	0
147	0.35637	469.44	0.014084	1.6369e+005	0.01173	0.0023539	0.0023539	0
148	0.31677	469.44	0.012519	1.6583e+005	0.010813	0.0017057	0.0017057	0
149	0.28322	469.44	0.011193	1.6798e+005	0.009969	0.0012243	0.0012243	0
150	0.25465	469.44	0.010064	1.7013e+005	0.0091901	0.00087387	0.00087387	0
151	0.2301	469.44	0.0090937	1.7228e+005	0.0084672	0.00062657	0.00062657	0
152	0.20878	469.44	0.0082513	1.7442e+005	0.007797	0.00045432	0.00045432	0
153	0.19007	469.44	0.0075118	1.7657e+005	0.0071756	0.00033622	0.00033622	0
154	0.17391	469.44	0.0068734	1.7872e+005	0.0065994	0.00027397	0.00027397	0
155	0.16348	469.44	0.0064609	1.8088e+005	0.0060657	0.00039519	0.00039519	0
156	0.15681	469.44	0.0061975	1.8303e+005	0.0055712	0.00062625	0.00062625	0
157	0.15057	469.44	0.0059508	1.8519e+005	0.0051132	0.00083758	0.00083758	0
158	0.14356	469.44	0.0056738	1.8736e+005	0.0046895	0.00098426	0.00098426	0
159	0.13578	469.44	0.0053662	1.8953e+005	0.0042974	0.0010689	0.0010689	0
160	0.12745	469.44	0.005037	1.917e+005	0.0039346	0.0011024	0.0011024	0
161	0.12047	469.44	0.0047612	1.9388e+005	0.0035995	0.0011617	0.0011617	0
162	0.11592	469.44	0.0045812	1.9607e+005	0.0032898	0.0012913	0.0012913	0
163	0.11267	469.44	0.0044531	1.9827e+005	0.0030038	0.0014493	0.0014493	0
164	0.10997	469.44	0.0043462	2.0047e+005	0.00274	0.0016062	0.0016062	0
165	0.10749	469.44	0.0042482	2.0268e+005	0.0024967	0.0017515	0.0017515	0
166	0.10022	469.44	0.0039607	2.0491e+005	0.0022724	0.0016883	0.0016883	0
167	0.090167	469.44	0.0035635	2.0714e+005	0.0020659	0.0014976	0.0014976	0
168	0.079819	469.44	0.0031545	2.0937e+005	0.0018767	0.0012778	0.0012778	0
169	0.069937	469.44	0.002764	2.1158e+005	0.0017054	0.0010587	0.0010587	0
170	0.060848	469.44	0.0024048	2.1376e+005	0.0015506	0.00085416	0.00085416	0
171	0.052873	469.44	0.0020896	2.1591e+005	0.0014109	0.00067874	0.00067874	0
172	0.046105	469.44	0.0018221	2.1803e+005	0.0012847	0.00053748	0.00053748	0
173	0.040371	469.44	0.0015955	2.2011e+005	0.0011705	0.000425	0.000425	0
174	0.035516	469.44	0.0014036	2.2216e+005	0.0010673	0.00033633	0.00033633	0
175	0.031403	469.44	0.0012411	2.2418e+005	0.00097396	0.00026713	0.00026713	0
176	0.027911	469.44	0.0011031	2.2617e+005	0.00088943	0.00021364	0.00021364	0
177	0.024934	469.44	0.00098544	2.2813e+005	0.0008129	0.00017254	0.00017254	0
178	0.022383	469.44	0.00088462	2.3006e+005	0.00074357	0.00014104	0.00014104	0
179	0.020182	469.44	0.00079762	2.3195e+005	0.00068071	0.0001169	0.0001169	0
180	0.018268	469.44	0.00072197	2.3381e+005	0.00062371	9.8269e-005	9.8269e-005	0
181	0.016591	469.44	0.0006557	2.3564e+005	0.00057199	8.3707e-005	8.3707e-005	0
182	0.015111	469.44	0.0005972	2.3744e+005	0.00052506	7.2137e-005	7.2137e-005	0
183	0.013796	469.44	0.00054526	2.3921e+005	0.00048252	6.2733e-005	6.2733e-005	0
184	0.012623	469.44	0.00049889	2.4095e+005	0.00044393	5.4962e-005	5.4962e-005	0
185	0.011572	469.44	0.00045733	2.4265e+005	0.00040887	4.8456e-005	4.8456e-005	0
186	0.010626	469.44	0.00041994	2.4433e+005	0.00037702	4.2919e-005	4.2919e-005	0
187	0.009772	469.44	0.0003862	2.4597e+005	0.00034806	3.8146e-005	3.8146e-005	0
188	0.0090001	469.44	0.0003557	2.4758e+005	0.00032169	3.4007e-005	3.4007e-005	0
189	0.0083008	469.44	0.00032806	2.4916e+005	0.00029768	3.0382e-005	3.0382e-005	0
190	0.0076663	469.44	0.00030298	2.5071e+005	0.0002758	2.7183e-005	2.7183e-005	0
191	0.0070898	469.44	0.0002802	2.5222e+005	0.00025584	2.4364e-005	2.4364e-005	0
192	0.0065655	469.44	0.00025948	2.5371e+005	0.00023761	2.1865e-005	2.1865e-005	0
193	0.0060882	469.44	0.00024061	2.5516e+005	0.00022097	1.9639e-005	1.9639e-005	0
194	0.0056531	469.44	0.00022342	2.5658e+005	0.00020576	1.7659e-005	1.7659e-005	0
195	0.0052561	469.44	0.00020773	2.5797e+005	0.00019184	1.5891e-005	1.5891e-005	0
196	0.0048937	469.44	0.0001934	2.5933e+005	0.0001791	1.4306e-005	1.4306e-005	0
197	0.0045624	469.44	0.00018031	2.6066e+005	0.00016742	1.289e-005	1.289e-005	0
198	0.0042595	469.44	0.00016834	2.6196e+005	0.00015672	1.1619e-005	1.1619e-005	0
199	0.0039822	469.44	0.00015738	2.6322e+005	0.0001469	1.0478e-005	1.0478e-005	0
200	0.0037283	469.44	0.00014735	2.6445e+005	0.00013789	9.4559e-006	9.4559e-006	0
201	0.0034954	469.44	0.00013814	2.6566e+005	0.00012961	8.5353e-006	8.5353e-006	0
202	0.0032819	469.44	0.00012971	2.6683e+005	0.000122	7.7057e-006	7.7057e-006	0
203	0.0030859	469.44	0.00012196	2.6797e+005	0.000115	6.9618e-006	6.9618e-006	0
204	0.0029059	469.44	0.00011485	2.6908e+005	0.00010855	6.2915e-006	6.2915e-006	0
205	0.0027405	469.44	0.00010831	2.7015e+005	0.00010262	5.6869e-006	5.6869e-006	0
206	0.0025884	469.44	0.0001023	2.712e+005	9.7153e-005	5.1434e-006	5.1434e-006	0
207	0.0024485	469.44	9.6767e-005	2.7221e+005	9.2113e-005	4.6536e-006	4.6536e-006	0
208	0.0023197	469.44	9.1678e-005	2.7319e+005	8.7467e-005	4.2109e-006	4.2109e-006	0
209	0.0022011	469.44	8.6991e-005	2.7414e+005	8.3179e-005	3.8127e-006	3.8127e-006	0
210	0.0020919	469.44	8.2674e-005	2.7506e+005	7.9221e-005	3.4535e-006	3.4535e-006	0
211	0.0019948	469.44	7.8838e-005	2.7595e+005	7.5568e-005	3.2699e-006	3.2699e-006	0
212	0.0019104	469.44	7.5501e-005	2.7681e+005	7.2194e-005	3.3071e-006	3.3071e-006	0
213	0.0018327	469.44	7.2432e-005	2.7764e+005	6.9078e-005	3.3547e-006	3.3547e-006	0
214	0.0017612	469.44	6.9605e-005	2.7843e+005	6.6202e-005	3.4039e-006	3.4039e-006	0
215	0.0016954	469.44	6.7004e-005	2.7919e+005	6.3544e-005	3.4593e-006	3.4593e-006	0
216	0.0016349	469.44	6.4613e-005	2.7993e+005	6.1091e-005	3.5219e-006	3.5219e-006	0
217	0.0015792	469.44	6.2411e-005	2.8063e+005	5.8828e-005	3.5831e-006	3.5831e-006	0
218	0.0015279	469.44	6.0387e-005	2.813e+005	5.6739e-005	3.6481e-006	3.6481e-006	0
219	0.0014808	469.44	5.8523e-005	2.8193e+005	5.4812e-005	3.7106e-006	3.7106e-006	0
220	0.0014355	469.44	5.6734e-005	2.8254e+005	5.2948e-005	3.7866e-006	3.7866e-006	0
221	0.0013931	469.44	5.5057e-005	2.8311e+005	5.1191e-005	3.8651e-006	3.8651e-006	0
222	0.0013546	469.44	5.3535e-005	2.8366e+005	4.9588e-005	3.9468e-006	3.9468e-006	0
223	0.0013197	469.44	5.2157e-005	2.8417e+005	4.8127e-005	4.0304e-006	4.0304e-006	0
224	0.001288	469.44	5.0902e-005	2.8465e+005	4.6797e-005	4.1056e-006	4.1056e-006	0
225	0.0012594	469.44	4.9774e-005	2.851e+005	4.5589e-005	4.1849e-006	4.1849e-006	0
226	0.0012336	469.44	4.8754e-005	2.8552e+005	4.4496e-005	4.2586e-006	4.2586e-006	0
227	0.0012104	469.44	4.7837e-005	2.8591e+005	4.3509e-005	4.3286e-006	4.3286e-006	0
228	0.0011896	469.44	4.7013e-005	2.8626e+005	4.2622e-005	4.3909e-006	4.3909e-006	0
229	0.0011712	469.44	4.6288e-005	2.8659e+005	4.1831e-005	4.4566e-006	4.4566e-006	0
230	0.0011548	469.44	4.5638e-005	2.8688e+005	4.1129e-005	4.5084e-006	4.5084e-006	0
231	0.0011407	469.44	4.5082e-005	2.8714e+005	4.0514e-005	4.5686e-006	4.5686e-006	0
232	0.0011284	469.44	4.4595e-005	2.8738e+005	3.998e-005	4.6145e-006	4.6145e-006	0
233	0.001118	469.44	4.4185e-005	2.8757e+005	3.9524e-005	4.6609e-006	4.6609e-006	0
234	0.0011094	469.44	4.3845e-005	2.8774e+005	3.9145e-005	4.7008e-006	4.7008e-006	0
235	0.0011024	469.44	4.3569e-005	2.8788e+005	3.8839e-005	4.7301e-006	4.7301e-006	0
236	0.0010971	469.44	4.3359e-005	2.8799e+005	3.8604e-005	4.7548e-006	4.7548e-006	0
237	0.0010934	469.44	4.3213e-005	2.8806e+005	3.8441e-005	4.7724e-006	4.7724e-006	0
238	0.0010912	469.44	4.3126e-005	2.881e+005	3.8346e-005	4.78e-006	4.78e-006	0
239	0.0010905	469.44	4.3098e-005	2.8812e+005	3.8314e-005	4.7843e-006	4.7843e-006	0
240	0.0010905	469.44	4.3098e-005	2.881e+005	3.8357e-005	4.7411e-006	4.7411e-006	0
241	0.0010905	469.44	4.3098e-005	2.8805e+005	3.8469e-005	4.6291e-006	4.6291e-006	0
242	0.0010905	469.44	4.3098e-005	2.8796e+005	3.8651e-005	4.4471e-006	4.4471e-006	0
243	0.0010905	469.44	4.3098e-005	2.8785e+005	3.8904e-005	4.1945e-006	4.1945e-006	0
244	0.0010905	469.44	4.3098e-005	2.8771e+005	3.9229e-005	3.8694e-006	3.8694e-006	0
245	0.0010905	469.44	4.3098e-005	2.8753e+005	3.9628e-005	3.4706e-006	3.4706e-006	0
246	0.0010905	469.44	4.3098e-005	2.8732e+005	4.0104e-005	2.9946e-006	2.9946e-006	0
247	0.0010905	469.44	4.3098e-005	2.8708e+005	4.0659e-005	2.4398e-006	2.4398e-006	0
248	0.0010905	469.44	4.3098e-005	2.8681e+005	4.1296e-005	1.8019e-006	1.8019e-006	0
249	0.0010905	469.44	4.3098e-005	2.8651e+005	4.202e-005	1.0781e-006	1.0781e-006	0
250	0.0010905	469.44	4.3098e-005	2.8618e+005	4.2836e-005	2.6242e-007	2.6242e-007	0
251	0.0010905	469.44	4.3098e-005	2.8581e+005	4.3748e-005	-6.4916e-007	0	-6.4916e-007
252	0.0010905	469.44	4.3098e-005	2.8542e+005	4.4761e-005	-1.663e-006	0	-1.663e-006
253	0.0010905	469.44	4.3098e-005	2.8499e+005	4.5883e-005	-2.7846e-006	0	-2.7846e-006
254	0.0010963	470.68	4.344e-005	2.8453e+005	4.7122e-005	-3.6821e-006	0	-3.6821e-006
255	0.0011221	476.11	4.4975e-005	2.8404e+005	4.8485e-005	-3.5103e-006	0	-3.5103e-006
256	0.00115	481.74	4.664e-005	2.8352e+005	4.9981e-005	-3.3411e-006	0	-3.3411e-006
257	0.0011805	487.6	4.8461e-005	2.8297e+005	5.1623e-005	-3.1623e-006	0	-3.1623e-006
258	0.0012138	493.69	5.0448e-005	2.8239e+005	5.342e-005	-2.9726e-006	0	-2.9726e-006
259	0.0012478	499.62	5.2486e-005	2.8177e+005	5.5289e-005	-2.8025e-006	0	-2.8025e-006
260	0.0012835	505.53	5.4626e-005	2.8113e+005	5.7255e-005	-2.6289e-006	0	-2.6289e-006
261	0.0013222	511.59	5.6945e-005	2.8045e+005	5.9388e-005	-2.4427e-006	0	-2.4427e-006
262	0.0013637	517.74	5.9439e-005	2.7974e+005	6.1699e-005	-2.26e-006	0	-2.26e-006
263	0.0014083	523.96	6.212e-005	2.79e+005	6.4202e-005	-2.0828e-006	0	-2.0828e-006
264	0.0014564	530.28	6.5017e-005	2.7823e+005	6.6916e-005	-1.8988e-006	0	-1.8988e-006
265	0.0015082	536.67	6.8144e-005	2.7743e+005	6.9851e-005	-1.7073e-006	0	-1.7073e-006
266	0.0015639	543.08	7.1504e-005	2.7659e+005	7.303e-005	-1.5265e-006	0	-1.5265e-006
267	0.0016242	549.54	7.5142e-005	2.7573e+005	7.6476e-005	-1.3339e-006	0	-1.3339e-006
268	0.001689	556	7.9061e-005	2.7483e+005	8.0203e-005	-1.1422e-006	0	-1.1422e-006
269	0.0017591	562.48	8.33e-005	2.739e+005	8.4243e-005	-9.4239e-007	0	-9.4239e-007
270	0.0018346	568.92	8.787e-005	2.7294e+005	8.8622e-005	-7.5119e-007	0	-7.5119e-007
271	0.0019165	575.35	9.2831e-005	2.7195e+005	9.3365e-005	-5.3398e-007	0	-5.3398e-007
272	0.002005	581.72	9.8192e-005	2.7093e+005	9.851e-005	-3.1742e-007	0	-3.1742e-007
273	0.0021008	588.04	0.000104	2.6988e+005	0.0001041	-9.5447e-008	0	-9.5447e-008
274	0.0022024	594.15	0.00011016	2.6879e+005	0.00011015	1.1323e-008	1.1323e-008	0
275	0.0023104	600.05	0.00011671	2.6768e+005	0.00011673	-2.1424e-008	0	-2.1424e-008
276	0.0024273	605.84	0.0001238	2.6653e+005	0.00012389	-8.8194e-008	0	-8.8194e-008
277	0.0025542	611.51	0.0001315	2.6535e+005	0.00013166	-1.6698e-007	0	-1.6698e-007
278	0.0026923	617.07	0.00013986	2.6414e+005	0.00014012	-2.6022e-007	0	-2.6022e-007
279	0.0028426	622.49	0.00014897	2.629e+005	0.00014934	-3.6892e-007	0	-3.6892e-007
280	0.0030063	627.76	0.00015888	2.6163e+005	0.00015937	-4.8815e-007	0	-4.8815e-007
281	0.0031848	632.88	0.00016969	2.6032e+005	0.00017031	-6.2476e-007	0	-6.2476e-007
282	0.0033795	637.84	0.00018147	2.5899e+005	0.00018225	-7.7851e-007	0	-7.7851e-007
283	0.003592	642.63	0.00019433	2.5762e+005	0.00019528	-9.4582e-007	0	-9.4582e-007
284	0.0038241	647.23	0.00020837	2.5622e+005	0.00020951	-1.1422e-006	0	-1.1422e-006
285	0.0040779	651.65	0.00022372	2.5479e+005	0.00022508	-1.3679e-006	0	-1.3679e-006
286	0.0043554	655.88	0.00024049	2.5333e+005	0.00024211	-1.6155e-006	0	-1.6155e-006
287	0.0046591	659.92	0.00025885	2.5184e+005	0.00026075	-1.9045e-006	0	-1.9045e-006
288	0.0049919	663.77	0.00027895	2.5031e+005	0.00028119	-2.2364e-006	0	-2.2364e-006
289	0.0053566	667.42	0.00030098	2.4876e+005	0.00030358	-2.6009e-006	0	-2.6009e-006
290	0.0057567	670.88	0.00032513	2.4717e+005	0.00032816	-3.0247e-006	0	-3.0247e-006
291	0.0061959	674.15	0.00035164	2.4555e+005	0.00035516	-3.5161e-006	0	-3.5161e-006
292	0.0066782	677.23	0.00038075	2.439e+005	0.00038481	-4.0618e-006	0	-4.0618e-006
293	0.0072084	680.12	0.00041273	2.4222e+005	0.00041743	-4.695e-006	0	-4.695e-006
294	0.0077919	682.83	0.00044792	2.4051e+005	0.00045334	-5.4214e-006	0	-5.4214e-006
295	0.0084343	685.37	0.00048665	2.3877e+005	0.00049288	-6.2264e-006	0	-6.2264e-006
296	0.0091419	687.74	0.0005293	2.3699e+005	0.00053644	-7.1435e-006	0	-7.1435e-006
297	0.0099223	689.94	0.00057632	2.3519e+005	0.00058453	-8.2043e-006	0	-8.2043e-006
298	0.010783	691.98	0.00062816	2.3335e+005	0.00063749	-9.3261e-006	0	-9.3261e-006
299	0.011731	693.87	0.00068528	2.3148e+005	0.00069585	-1.0564e-005	0	-1.0564e-005
300	0.012777	695.61	0.00074827	2.2958e+005	0.00076025	-1.198e-005	0	-1.198e-005
301	0.01393	697.22	0.00081765	2.2765e+005	0.00083124	-1.3591e-005	0	-1.3591e-005
302	0.0152	698.7	0.00089409	2.2568e+005	0.00090958	-1.5495e-005	0	-1.5495e-005
303	0.016602	700.05	0.00097843	2.2369e+005	0.00099615	-1.772e-005	0	-1.772e-005
304	0.01815	701.29	0.0010716	2.2166e+005	0.0010917	-2.0177e-005	0	-2.0177e-005
305	0.019859	702.42	0.0011744	2.196e+005	0.0011973	-2.2967e-005	0	-2.2967e-005
306	0.021749	703.45	0.001288	2.1751e+005	0.0013142	-2.6173e-005	0	-2.6173e-005
307	0.023839	704.39	0.0014137	2.1539e+005	0.0014434	-2.9722e-005	0	-2.9722e-005
308	0.02615	705.24	0.0015526	2.1324e+005	0.0015863	-3.374e-005	0	-3.374e-005
